interaction_id,user_id,product_id,category,price,date,month,clicked,purchased,seasonal_multiplier
I0042711,U05623,E0188,electronics,1441.6,2023-11-22,11,0,0,2.228
I0042712,U03720,F0094,fashion,287.51,2024-11-02,11,0,0,1.691
I0042713,U09104,F0164,fashion,188.88,2023-10-06,10,0,0,0.955
I0042714,U07286,E0034,electronics,252.29,2023-08-17,8,1,0,1.606
I0042715,U04811,F0149,fashion,196.37,2023-12-06,12,1,0,1.413
I0042716,U00053,F0122,fashion,244.48,2023-04-29,4,0,0,0.83
I0042717,U02587,E0296,electronics,531.9,2023-04-19,4,0,0,0.994
I0042718,U03521,E0074,electronics,1332.58,2023-02-08,2,0,0,0.848
I0042719,U04335,F0167,fashion,49.21,2024-03-31,3,0,0,0.98
I0042720,U02303,F0416,fashion,43.07,2023-10-06,10,0,0,0.831
I0042721,U05275,F0127,fashion,235.35,2024-09-23,9,0,0,0.751
I0042722,U02146,E0248,electronics,596.2,2024-08-06,8,0,0,1.726
I0042723,U08910,E0222,electronics,356.02,2024-10-27,10,1,1,0.701
I0042724,U02427,F0092,fashion,292.06,2023-12-14,12,0,0,1.007
I0042725,U04669,E0042,electronics,1325.94,2024-10-13,10,0,0,0.674
I0042726,U00416,F0251,fashion,287.23,2023-01-09,1,1,0,1.814
I0042727,U08361,F0212,fashion,275.99,2023-11-08,11,0,0,1.856
I0042728,U08790,E0198,electronics,941.28,2024-03-18,3,0,0,1.406
I0042729,U06682,F0249,fashion,233.35,2023-07-13,7,0,0,0.921
I0042730,U02277,E0223,electronics,623.12,2024-11-28,11,0,0,2.658
I0042731,U02981,F0379,fashion,242.8,2023-08-13,8,1,0,2.222
I0042732,U03075,E0032,electronics,1153.89,2023-01-31,1,0,0,1.188
I0042733,U05173,F0072,fashion,201.34,2023-02-09,2,0,0,0.687
I0042734,U09391,F0120,fashion,103.68,2024-07-27,7,0,0,1.012
I0042735,U02500,F0120,fashion,103.68,2023-05-25,5,0,0,0.911
I0042736,U06289,E0282,electronics,52.07,2023-01-13,1,0,0,0.953
I0042737,U05368,E0241,electronics,1075.96,2023-10-30,10,0,0,0.575
I0042738,U01644,F0012,fashion,50.35,2024-08-10,8,0,0,1.943
I0042739,U08977,E0160,electronics,1082.5,2023-10-27,10,0,0,0.5
I0042740,U05268,F0476,fashion,186.26,2024-09-20,9,0,0,0.916
I0042741,U09818,F0317,fashion,24.35,2023-06-11,6,0,0,1.856
I0042742,U05678,E0105,electronics,1294.42,2023-02-19,2,0,0,0.881
I0042743,U04931,F0128,fashion,218.82,2024-05-01,5,0,0,0.809
I0042744,U04811,F0352,fashion,289.51,2023-09-30,9,1,0,0.868
I0042745,U09295,F0352,fashion,289.51,2023-08-27,8,0,0,1.125
I0042746,U03160,F0047,fashion,138.71,2024-12-20,12,0,0,1.73
I0042747,U08976,F0351,fashion,145.93,2023-04-11,4,0,0,1.189
I0042748,U04604,E0224,electronics,569.17,2023-11-26,11,0,0,2.634
I0042749,U03634,F0393,fashion,96.89,2024-10-15,10,0,0,0.937
I0042750,U09965,E0150,electronics,911.59,2023-12-16,12,1,1,2.72
I0042751,U06016,F0458,fashion,111.48,2023-09-07,9,0,0,0.611
I0042752,U07572,F0359,fashion,111.63,2024-04-07,4,0,0,0.939
I0042753,U05411,F0102,fashion,140.52,2023-10-26,10,0,0,0.75
I0042754,U06631,F0443,fashion,120.96,2024-08-22,8,1,0,2.002
I0042755,U09914,E0052,electronics,169.3,2023-09-30,9,0,0,1.978
I0042756,U02490,F0453,fashion,220.9,2023-12-08,12,0,0,1.848
I0042757,U02249,F0185,fashion,228.54,2023-10-26,10,0,0,0.903
I0042758,U03690,F0091,fashion,272.77,2023-11-12,11,0,0,1.364
I0042759,U09288,F0432,fashion,47.85,2023-08-22,8,0,0,2.226
I0042760,U02268,F0433,fashion,181.41,2024-12-06,12,0,0,1.851
I0042761,U09817,E0034,electronics,252.29,2023-05-07,5,0,0,0.985
I0042762,U02679,E0272,electronics,1157.72,2023-12-27,12,0,0,2.268
I0042763,U00387,F0278,fashion,81.62,2024-09-05,9,1,0,0.923
I0042764,U09824,E0273,electronics,922.19,2024-07-22,7,0,0,0.583
I0042765,U03958,F0234,fashion,149.57,2023-11-01,11,1,0,1.651
I0042766,U02435,F0288,fashion,167.33,2024-04-04,4,0,0,0.845
I0042767,U08352,E0084,electronics,1237.52,2023-01-18,1,0,0,1.243
I0042768,U02701,F0218,fashion,138.48,2024-07-22,7,0,0,0.953
I0042769,U00495,F0055,fashion,140.59,2023-08-15,8,0,0,1.828
I0042770,U02952,E0257,electronics,1393.91,2024-05-20,5,0,0,0.718
I0042771,U03159,F0012,fashion,50.35,2023-08-02,8,0,0,1.953
I0042772,U08280,F0341,fashion,234.62,2023-04-28,4,0,0,0.893
I0042773,U01158,F0294,fashion,253.95,2023-06-16,6,0,0,1.092
I0042774,U08155,F0316,fashion,64.72,2023-02-20,2,0,0,0.764
I0042775,U00260,E0023,electronics,1407.41,2024-09-10,9,0,0,1.684
I0042776,U04973,E0246,electronics,692.47,2023-03-01,3,0,0,0.65
I0042777,U07926,F0078,fashion,220.62,2023-12-17,12,0,0,1.211
I0042778,U08441,F0407,fashion,294.44,2023-11-12,11,0,0,1.742
I0042779,U05622,F0068,fashion,167.4,2024-06-06,6,0,0,1.466
I0042780,U00595,E0269,electronics,604.11,2024-09-15,9,1,0,1.724
I0042781,U03700,E0145,electronics,1219.12,2023-11-24,11,0,0,2.747
I0042782,U08282,F0326,fashion,146.55,2024-01-20,1,0,0,1.192
I0042783,U05382,F0119,fashion,246.65,2024-02-12,2,0,0,0.824
I0042784,U07828,E0290,electronics,399.4,2024-06-23,6,0,0,0.808
I0042785,U07867,F0236,fashion,211.76,2023-01-09,1,0,0,2.167
I0042786,U05969,E0033,electronics,310.56,2024-08-26,8,0,0,1.132
I0042787,U02441,E0226,electronics,403.59,2023-04-22,4,0,0,0.525
I0042788,U02469,E0096,electronics,212.32,2024-06-27,6,0,0,0.801
I0042789,U00185,E0158,electronics,820.98,2023-06-27,6,0,0,0.993
I0042790,U01236,F0158,fashion,72.69,2024-05-07,5,0,0,1.221
I0042791,U09167,F0186,fashion,176.44,2024-11-16,11,0,0,1.824
I0042792,U03893,F0487,fashion,68.81,2023-07-10,7,0,0,2.037
I0042793,U04013,F0447,fashion,242.11,2024-01-31,1,0,0,2.006
I0042794,U00039,F0483,fashion,77.65,2024-11-12,11,0,0,1.941
I0042795,U02199,F0287,fashion,171.32,2024-06-23,6,0,0,2.365
I0042796,U09812,F0394,fashion,120.75,2024-04-08,4,0,0,1.006
I0042797,U08505,E0143,electronics,559.15,2023-07-14,7,0,0,0.866
I0042798,U05918,F0038,fashion,248.81,2023-12-19,12,0,0,2.135
I0042799,U03578,E0139,electronics,1410.19,2023-09-20,9,1,0,1.767
I0042800,U00629,F0078,fashion,220.62,2023-03-17,3,1,0,0.812
I0042801,U04273,E0001,electronics,348.58,2023-07-11,7,0,0,0.918
I0042802,U05257,E0074,electronics,1332.58,2024-08-29,8,0,0,1.746
I0042803,U07251,E0008,electronics,1099.77,2024-10-29,10,0,0,1.174
I0042804,U06925,F0453,fashion,220.9,2024-11-15,11,0,0,2.178
I0042805,U08463,F0097,fashion,296.69,2023-08-25,8,0,0,1.133
I0042806,U09299,F0343,fashion,212.12,2023-01-13,1,1,0,2.039
I0042807,U00837,F0359,fashion,111.63,2024-03-13,3,0,0,0.882
I0042808,U02668,E0292,electronics,256.4,2023-01-08,1,0,0,0.543
I0042809,U01760,E0124,electronics,1251.73,2023-05-03,5,0,0,0.654
I0042810,U08680,F0226,fashion,297.2,2024-09-15,9,0,0,0.655
I0042811,U00402,E0281,electronics,192.51,2024-10-05,10,0,0,0.971
I0042812,U04612,E0135,electronics,1253.02,2024-05-08,5,0,0,0.69
I0042813,U02630,E0281,electronics,192.51,2023-04-16,4,0,0,0.622
I0042814,U07649,E0223,electronics,623.12,2024-06-04,6,0,0,0.568
I0042815,U07443,E0175,electronics,1394.69,2024-09-07,9,0,0,1.955
I0042816,U02446,F0300,fashion,233.6,2023-01-20,1,0,0,1.646
I0042817,U05669,E0119,electronics,1221.86,2023-07-25,7,0,0,0.543
I0042818,U07296,F0337,fashion,197.73,2023-07-26,7,1,0,2.14
I0042819,U08821,E0013,electronics,310.0,2024-05-24,5,0,0,1.062
I0042820,U09697,E0260,electronics,1359.58,2024-12-09,12,0,0,2.965
I0042821,U07764,E0149,electronics,785.63,2023-11-28,11,0,0,2.337
I0042822,U06268,F0361,fashion,65.88,2024-07-21,7,0,0,2.424
I0042823,U04989,E0063,electronics,584.79,2024-03-23,3,0,0,0.718
I0042824,U08267,F0060,fashion,36.98,2024-08-13,8,0,0,2.157
I0042825,U01306,E0019,electronics,702.57,2023-04-01,4,0,0,0.658
I0042826,U08984,F0082,fashion,251.11,2023-04-01,4,0,0,0.817
I0042827,U00346,E0005,electronics,298.85,2023-10-08,10,0,0,0.602
I0042828,U05036,E0291,electronics,925.02,2023-11-26,11,0,0,2.988
I0042829,U02177,E0260,electronics,1359.58,2024-10-29,10,0,0,0.574
I0042830,U08853,E0023,electronics,1407.41,2024-03-29,3,0,0,0.597
I0042831,U09567,E0051,electronics,1098.72,2023-03-08,3,0,0,1.453
I0042832,U01168,F0406,fashion,128.65,2023-10-19,10,0,0,0.774
I0042833,U01015,F0252,fashion,188.15,2024-08-03,8,0,0,1.26
I0042834,U00484,E0189,electronics,271.97,2024-02-27,2,0,0,0.662
I0042835,U06721,F0146,fashion,23.08,2024-01-04,1,0,0,1.66
I0042836,U09459,F0054,fashion,185.08,2024-05-12,5,0,0,1.062
I0042837,U09334,F0466,fashion,102.23,2023-01-03,1,0,0,2.182
I0042838,U00665,F0242,fashion,292.84,2023-06-10,6,1,0,1.962
I0042839,U02599,F0185,fashion,228.54,2024-08-29,8,0,0,2.184
I0042840,U01194,F0457,fashion,196.27,2023-08-09,8,1,1,2.127
I0042841,U00299,F0412,fashion,276.88,2023-10-12,10,0,0,0.878
I0042842,U09405,F0228,fashion,248.17,2024-02-01,2,0,0,0.763
I0042843,U00951,E0102,electronics,756.29,2024-05-10,5,0,0,0.74
I0042844,U05080,F0021,fashion,61.38,2024-10-15,10,1,0,0.805
I0042845,U01830,E0171,electronics,427.36,2023-09-04,9,0,0,0.917
I0042846,U09853,E0144,electronics,971.15,2023-10-29,10,0,0,0.662
I0042847,U07139,F0485,fashion,195.04,2023-10-01,10,0,0,0.647
I0042848,U04875,E0003,electronics,238.25,2023-06-15,6,1,0,0.693
I0042849,U00532,F0140,fashion,291.62,2023-01-30,1,0,0,0.938
I0042850,U02134,E0104,electronics,376.88,2024-04-27,4,1,0,0.952
I0042851,U05521,E0176,electronics,1240.99,2024-06-28,6,0,0,0.537
I0042852,U04876,E0187,electronics,1366.45,2024-08-31,8,0,0,1.613
I0042853,U07954,E0126,electronics,1173.43,2024-08-29,8,1,0,1.313
I0042854,U04653,F0482,fashion,124.05,2023-09-06,9,0,0,1.476
I0042855,U04719,E0051,electronics,1098.72,2024-06-19,6,0,0,1.403
I0042856,U06049,F0338,fashion,282.07,2023-09-25,9,0,0,1.059
I0042857,U09715,E0266,electronics,1151.19,2023-11-08,11,0,0,2.841
I0042858,U09405,F0152,fashion,199.82,2024-08-17,8,1,0,2.287
I0042859,U09783,F0054,fashion,185.08,2024-10-04,10,0,0,1.031
I0042860,U01152,E0193,electronics,734.76,2023-05-25,5,0,0,0.501
I0042861,U02488,E0206,electronics,1225.21,2023-09-05,9,0,0,1.815
I0042862,U03181,F0298,fashion,256.8,2023-05-29,5,0,0,0.979
I0042863,U09883,F0180,fashion,123.45,2024-07-11,7,0,0,1.103
I0042864,U08323,F0111,fashion,147.59,2023-01-29,1,0,0,1.834
I0042865,U05604,F0054,fashion,185.08,2024-02-13,2,0,0,0.903
I0042866,U05194,F0186,fashion,176.44,2024-02-02,2,0,0,0.874
I0042867,U02983,E0250,electronics,196.43,2024-10-11,10,0,0,0.884
I0042868,U08244,F0461,fashion,25.75,2023-01-17,1,0,0,1.981
I0042869,U06182,F0380,fashion,262.1,2023-04-22,4,0,0,0.9
I0042870,U07458,F0087,fashion,257.32,2023-01-27,1,1,0,2.142
I0042871,U01505,F0242,fashion,292.84,2023-06-04,6,0,0,1.84
I0042872,U04433,E0183,electronics,1334.9,2024-07-05,7,0,0,1.072
I0042873,U06537,F0466,fashion,102.23,2023-09-26,9,0,0,1.242
I0042874,U05115,E0143,electronics,559.15,2024-10-21,10,0,0,0.601
I0042875,U06458,F0398,fashion,62.14,2023-03-15,3,0,0,0.824
I0042876,U02880,F0078,fashion,220.62,2024-01-28,1,0,0,1.818
I0042877,U07373,E0149,electronics,785.63,2023-02-28,2,0,0,0.71
I0042878,U04352,F0244,fashion,281.01,2024-02-11,2,0,0,0.989
I0042879,U03384,F0128,fashion,218.82,2023-07-22,7,0,0,1.91
I0042880,U08059,E0293,electronics,597.28,2023-10-28,10,0,0,0.871
I0042881,U06722,F0147,fashion,119.07,2024-11-05,11,0,0,0.913
I0042882,U00822,F0188,fashion,77.35,2023-01-01,1,0,0,1.779
I0042883,U07253,F0219,fashion,188.28,2024-11-16,11,0,0,1.12
I0042884,U08808,F0053,fashion,270.34,2024-02-11,2,0,0,0.672
I0042885,U03613,E0079,electronics,1221.57,2024-12-17,12,1,0,2.555
I0042886,U04351,E0199,electronics,1372.44,2024-12-18,12,0,0,2.653
I0042887,U09535,F0045,fashion,16.49,2024-01-05,1,0,0,1.717
I0042888,U08408,E0277,electronics,347.47,2023-08-20,8,0,0,1.965
I0042889,U05528,F0442,fashion,55.78,2023-02-25,2,0,0,0.634
I0042890,U08641,F0124,fashion,96.96,2024-10-05,10,0,0,0.962
I0042891,U07841,F0406,fashion,128.65,2024-02-21,2,0,0,0.921
I0042892,U09913,E0237,electronics,967.71,2023-03-30,3,1,0,0.888
I0042893,U09471,E0231,electronics,1290.82,2024-02-28,2,0,0,0.775
I0042894,U09301,E0157,electronics,1141.14,2024-02-19,2,0,0,0.573
I0042895,U03765,F0288,fashion,167.33,2024-10-30,10,0,0,0.609
I0042896,U08849,F0432,fashion,47.85,2023-11-09,11,0,0,1.607
I0042897,U08975,E0052,electronics,169.3,2024-07-21,7,0,0,0.574
I0042898,U07351,F0295,fashion,39.05,2024-10-24,10,0,0,0.739
I0042899,U09374,F0344,fashion,190.91,2023-09-12,9,0,0,0.725
I0042900,U04598,F0129,fashion,172.52,2024-12-14,12,0,0,1.667
I0042901,U09775,E0223,electronics,623.12,2024-05-28,5,0,0,0.686
I0042902,U01868,F0490,fashion,193.36,2023-05-02,5,0,0,0.917
I0042903,U05793,F0189,fashion,83.44,2023-09-11,9,0,0,1.141
I0042904,U08567,F0457,fashion,196.27,2024-09-22,9,1,0,0.812
I0042905,U08251,F0138,fashion,75.38,2024-12-19,12,0,0,1.23
I0042906,U06731,F0229,fashion,125.04,2023-02-10,2,0,0,0.799
I0042907,U07588,E0001,electronics,348.58,2023-08-20,8,0,0,1.687
I0042908,U00656,F0472,fashion,74.39,2024-08-25,8,1,0,1.893
I0042909,U09015,F0206,fashion,50.08,2024-11-29,11,0,0,1.756
I0042910,U08142,E0166,electronics,200.08,2023-09-23,9,0,0,1.659
I0042911,U07341,F0292,fashion,160.12,2023-11-25,11,0,0,2.183
I0042912,U03984,E0061,electronics,324.56,2024-03-21,3,1,0,1.205
I0042913,U03210,F0347,fashion,178.8,2023-05-12,5,0,0,0.86
I0042914,U05293,F0392,fashion,54.63,2024-03-03,3,0,0,1.16
I0042915,U05151,F0447,fashion,242.11,2024-11-26,11,0,0,1.602
I0042916,U07787,F0468,fashion,243.59,2023-01-17,1,0,0,0.885
I0042917,U03763,F0368,fashion,98.68,2023-03-03,3,0,0,1.159
I0042918,U03435,F0190,fashion,26.02,2023-05-04,5,0,0,1.077
I0042919,U01650,F0430,fashion,16.27,2023-08-01,8,0,0,2.065
I0042920,U07610,F0449,fashion,267.84,2024-09-20,9,0,0,0.711
I0042921,U00249,F0068,fashion,167.4,2024-10-11,10,0,0,1.002
I0042922,U09352,F0443,fashion,120.96,2023-10-05,10,0,0,0.92
I0042923,U00073,E0227,electronics,104.47,2023-11-26,11,0,0,1.304
I0042924,U05499,E0279,electronics,1495.87,2024-01-25,1,0,0,0.651
I0042925,U08975,E0264,electronics,1407.76,2023-12-23,12,1,1,2.785
I0042926,U04874,F0020,fashion,58.14,2024-05-03,5,0,0,1.111
I0042927,U09143,E0131,electronics,146.18,2024-02-22,2,0,0,0.533
I0042928,U06967,F0315,fashion,66.7,2023-08-15,8,0,0,2.063
I0042929,U09877,F0411,fashion,266.17,2024-07-06,7,0,0,2.431
I0042930,U03943,F0223,fashion,44.63,2023-11-12,11,0,0,1.849
I0042931,U01425,E0009,electronics,103.63,2023-04-15,4,0,0,1.313
I0042932,U04902,F0385,fashion,167.51,2024-01-31,1,0,0,2.019
I0042933,U02695,E0091,electronics,970.92,2023-11-03,11,0,0,2.624
I0042934,U02692,F0375,fashion,184.03,2023-07-17,7,0,0,1.824
I0042935,U07514,E0285,electronics,1289.94,2023-12-16,12,0,0,2.937
I0042936,U04868,E0216,electronics,768.91,2024-04-22,4,0,0,0.74
I0042937,U04626,F0015,fashion,49.29,2023-06-09,6,0,0,2.208
I0042938,U02000,F0265,fashion,277.77,2023-09-24,9,0,0,0.95
I0042939,U00380,F0050,fashion,142.69,2023-04-12,4,0,0,1.091
I0042940,U04156,E0054,electronics,1203.6,2024-02-27,2,0,0,0.652
I0042941,U05933,E0150,electronics,911.59,2023-07-18,7,0,0,1.224
I0042942,U01980,F0161,fashion,141.07,2023-04-27,4,0,0,0.86
I0042943,U02235,E0281,electronics,192.51,2023-11-22,11,0,0,2.21
I0042944,U02433,F0472,fashion,74.39,2024-06-11,6,1,0,1.836
I0042945,U06141,F0089,fashion,105.84,2023-05-06,5,0,0,0.823
I0042946,U05054,F0467,fashion,43.44,2023-03-17,3,0,0,0.906
I0042947,U05446,F0102,fashion,140.52,2024-11-20,11,1,0,1.693
I0042948,U00113,F0363,fashion,288.35,2024-10-15,10,0,0,1.105
I0042949,U08399,F0339,fashion,277.74,2024-09-23,9,1,0,1.362
I0042950,U00454,F0153,fashion,181.56,2023-04-10,4,0,0,1.022
I0042951,U07019,E0161,electronics,274.33,2024-05-18,5,0,0,0.83
I0042952,U08793,E0125,electronics,279.14,2023-10-25,10,0,0,0.585
I0042953,U09948,E0107,electronics,1243.76,2024-06-08,6,0,0,0.702
I0042954,U07311,E0125,electronics,279.14,2023-06-16,6,0,0,0.522
I0042955,U01581,F0382,fashion,142.7,2024-02-22,2,0,0,0.694
I0042956,U01126,F0043,fashion,259.63,2023-01-17,1,0,0,1.693
I0042957,U07773,F0142,fashion,61.1,2024-11-16,11,1,0,1.893
I0042958,U09095,F0192,fashion,189.0,2024-05-21,5,0,0,0.936
I0042959,U07231,F0082,fashion,251.11,2024-03-23,3,0,0,1.143
I0042960,U08845,E0183,electronics,1334.9,2023-07-11,7,1,0,0.92
I0042961,U08269,E0115,electronics,186.85,2023-04-19,4,0,0,0.859
I0042962,U06746,E0128,electronics,984.02,2023-01-07,1,0,0,0.964
I0042963,U04130,F0321,fashion,32.02,2023-06-10,6,0,0,2.198
I0042964,U06759,F0032,fashion,262.69,2023-08-22,8,0,0,2.189
I0042965,U06066,E0185,electronics,949.65,2024-07-09,7,0,0,0.792
I0042966,U08779,F0303,fashion,184.23,2024-05-19,5,0,0,1.042
I0042967,U08618,F0082,fashion,251.11,2024-04-05,4,0,0,1.154
I0042968,U06100,F0184,fashion,235.95,2023-09-15,9,0,0,0.73
I0042969,U05558,F0138,fashion,75.38,2023-08-09,8,0,0,2.43
I0042970,U03004,E0176,electronics,1240.99,2024-09-20,9,0,0,1.867
I0042971,U02326,F0186,fashion,176.44,2023-07-15,7,0,0,1.044
I0042972,U00607,F0334,fashion,129.2,2023-09-09,9,0,0,0.701
I0042973,U01027,F0249,fashion,233.35,2024-04-24,4,0,0,1.368
I0042974,U07354,F0115,fashion,191.86,2024-02-21,2,0,0,0.796
I0042975,U07002,E0090,electronics,54.85,2023-10-02,10,0,0,1.239
I0042976,U01658,F0044,fashion,138.41,2024-11-20,11,0,0,2.011
I0042977,U01895,E0233,electronics,1493.98,2024-06-23,6,0,0,0.963
I0042978,U06991,F0461,fashion,25.75,2024-07-05,7,0,0,2.472
I0042979,U08477,E0013,electronics,310.0,2024-11-10,11,1,0,2.229
I0042980,U03429,E0022,electronics,1226.83,2023-04-04,4,0,0,0.908
I0042981,U01184,F0023,fashion,228.12,2023-06-07,6,0,0,2.093
I0042982,U01440,E0094,electronics,214.38,2024-01-14,1,0,0,1.416
I0042983,U03603,F0338,fashion,282.07,2024-11-25,11,0,0,1.835
I0042984,U02014,E0172,electronics,1059.77,2024-05-20,5,0,0,0.614
I0042985,U05658,F0333,fashion,51.8,2023-12-26,12,0,0,1.359
I0042986,U06613,F0270,fashion,191.02,2023-12-24,12,1,0,1.682
I0042987,U08173,F0397,fashion,54.88,2024-01-07,1,1,0,1.916
I0042988,U04325,E0189,electronics,271.97,2024-11-16,11,0,0,0.903
I0042989,U00011,F0362,fashion,119.24,2024-08-26,8,0,0,1.346
I0042990,U08877,F0408,fashion,25.64,2024-05-14,5,0,0,1.064
I0042991,U09444,E0098,electronics,676.16,2023-10-27,10,0,0,0.81
I0042992,U00241,F0299,fashion,79.15,2023-07-18,7,0,0,1.485
I0042993,U03887,E0091,electronics,970.92,2024-05-11,5,0,0,0.608
I0042994,U00212,E0159,electronics,786.07,2023-12-17,12,0,0,2.671
I0042995,U03108,E0298,electronics,289.09,2024-09-26,9,0,0,1.551
I0042996,U05843,F0459,fashion,252.75,2023-12-10,12,0,0,1.917
I0042997,U07269,F0064,fashion,179.6,2023-11-21,11,0,0,2.003
I0042998,U04570,E0116,electronics,1417.61,2024-05-29,5,0,0,0.58
I0042999,U02576,F0033,fashion,102.0,2024-05-18,5,0,0,1.376
I0043000,U01823,E0182,electronics,850.7,2023-09-10,9,0,0,1.516
I0043001,U09097,F0480,fashion,102.1,2024-01-05,1,0,0,2.17
I0043002,U01201,F0036,fashion,44.39,2023-09-23,9,0,0,0.742
I0043003,U09162,E0197,electronics,113.12,2023-01-02,1,0,0,0.845
I0043004,U07098,F0234,fashion,149.57,2023-09-26,9,0,0,0.8
I0043005,U00785,E0235,electronics,1276.52,2023-07-05,7,0,0,1.017
I0043006,U08897,E0003,electronics,238.25,2023-09-03,9,1,0,1.584
I0043007,U04514,E0060,electronics,361.6,2023-01-04,1,0,0,0.685
I0043008,U03589,F0481,fashion,281.28,2023-11-25,11,0,0,1.848
I0043009,U06658,F0445,fashion,181.53,2023-03-16,3,0,0,0.992
I0043010,U07202,E0167,electronics,131.76,2024-04-11,4,0,0,0.891
I0043011,U08805,F0249,fashion,233.35,2024-03-26,3,1,1,1.387
I0043012,U06593,F0032,fashion,262.69,2023-04-09,4,0,0,1.335
I0043013,U08769,F0032,fashion,262.69,2023-09-07,9,0,0,0.977
I0043014,U06194,E0174,electronics,608.34,2023-12-06,12,1,0,2.441
I0043015,U09288,F0471,fashion,263.19,2023-02-07,2,0,0,0.872
I0043016,U00166,F0311,fashion,256.78,2024-02-22,2,0,0,0.638
I0043017,U06108,F0394,fashion,120.75,2024-03-07,3,0,0,0.858
I0043018,U03888,E0070,electronics,796.27,2024-12-19,12,1,0,2.697
I0043019,U06318,E0133,electronics,910.73,2023-10-03,10,0,0,0.793
I0043020,U05411,F0340,fashion,221.62,2023-09-13,9,0,0,0.968
I0043021,U01762,F0146,fashion,23.08,2024-05-20,5,0,0,1.115
I0043022,U03243,E0174,electronics,608.34,2023-02-14,2,0,0,0.892
I0043023,U07356,F0072,fashion,201.34,2023-01-26,1,0,0,1.365
I0043024,U06280,F0155,fashion,185.09,2023-03-01,3,0,0,0.916
I0043025,U02351,F0135,fashion,70.83,2023-08-25,8,1,0,0.97
I0043026,U07441,F0081,fashion,152.27,2024-01-29,1,0,0,1.978
I0043027,U06233,F0279,fashion,158.57,2024-05-05,5,0,0,1.171
I0043028,U08573,F0252,fashion,188.15,2024-05-07,5,0,0,0.958
I0043029,U03228,F0102,fashion,140.52,2024-07-22,7,1,0,1.858
I0043030,U06063,E0138,electronics,1275.76,2024-10-28,10,0,0,0.523
I0043031,U00166,F0266,fashion,50.12,2024-05-16,5,0,0,0.905
I0043032,U05526,E0252,electronics,709.94,2023-04-07,4,0,0,0.562
I0043033,U07191,E0219,electronics,901.51,2024-12-05,12,1,1,2.658
I0043034,U03051,E0108,electronics,525.27,2024-03-20,3,0,0,0.786
I0043035,U00861,E0228,electronics,102.05,2023-09-09,9,1,0,1.933
I0043036,U03540,F0472,fashion,74.39,2024-06-24,6,0,0,1.823
I0043037,U07984,F0113,fashion,259.17,2024-02-20,2,0,0,0.921
I0043038,U05742,F0332,fashion,170.92,2023-06-19,6,0,0,1.053
I0043039,U04553,E0215,electronics,609.26,2023-06-19,6,0,0,1.465
I0043040,U03587,E0025,electronics,1143.96,2023-01-28,1,0,0,0.658
I0043041,U07741,F0280,fashion,75.16,2024-05-13,5,0,0,1.105
I0043042,U08721,E0265,electronics,1162.3,2024-06-30,6,0,0,0.545
I0043043,U02668,E0092,electronics,519.17,2023-10-03,10,0,0,0.501
I0043044,U00895,F0268,fashion,38.92,2024-04-17,4,1,0,1.021
I0043045,U09853,E0233,electronics,1493.98,2023-10-01,10,0,0,0.559
I0043046,U00319,F0228,fashion,248.17,2023-04-01,4,1,0,1.177
I0043047,U01636,F0412,fashion,276.88,2024-05-28,5,0,0,0.812
I0043048,U00691,F0277,fashion,221.65,2024-11-22,11,0,0,2.186
I0043049,U06435,E0047,electronics,194.81,2023-02-21,2,0,0,0.989
I0043050,U02351,E0160,electronics,1082.5,2023-10-23,10,0,0,0.843
I0043051,U03935,E0036,electronics,597.65,2023-01-14,1,0,0,0.832
I0043052,U01268,E0143,electronics,559.15,2023-07-26,7,0,0,0.722
I0043053,U00243,F0024,fashion,277.27,2023-08-13,8,0,0,2.48
I0043054,U04954,E0044,electronics,568.12,2024-04-23,4,0,0,0.541
I0043055,U02472,F0186,fashion,176.44,2024-05-11,5,0,0,1.336
I0043056,U08151,E0168,electronics,266.77,2023-08-03,8,0,0,1.232
I0043057,U04828,F0086,fashion,240.42,2024-03-06,3,1,0,0.954
I0043058,U03892,E0219,electronics,901.51,2023-09-23,9,0,0,1.619
I0043059,U02598,F0257,fashion,65.72,2023-08-29,8,0,0,1.851
I0043060,U00593,F0363,fashion,288.35,2023-07-01,7,0,0,2.453
I0043061,U02030,F0273,fashion,141.57,2024-01-09,1,0,0,1.744
I0043062,U07612,F0012,fashion,50.35,2023-01-27,1,0,0,0.851
I0043063,U05175,E0273,electronics,922.19,2024-01-30,1,0,0,1.278
I0043064,U03336,E0278,electronics,731.35,2024-01-29,1,0,0,0.842
I0043065,U01713,E0190,electronics,436.57,2023-08-23,8,0,0,1.817
I0043066,U01994,E0278,electronics,731.35,2024-02-27,2,1,0,0.908
I0043067,U00267,E0233,electronics,1493.98,2024-08-19,8,0,0,1.893
I0043068,U08577,F0277,fashion,221.65,2023-05-31,5,0,0,1.164
I0043069,U09689,F0129,fashion,172.52,2024-06-25,6,0,0,1.048
I0043070,U03088,E0022,electronics,1226.83,2023-11-21,11,0,0,2.919
I0043071,U07146,E0037,electronics,1425.1,2024-08-14,8,0,0,1.98
I0043072,U02850,E0246,electronics,692.47,2024-02-13,2,0,0,0.915
I0043073,U06606,F0093,fashion,97.71,2023-11-05,11,1,0,1.755
I0043074,U04295,F0231,fashion,185.5,2023-11-23,11,1,0,1.872
I0043075,U04063,F0347,fashion,178.8,2024-02-04,2,1,0,0.642
