interaction_id,user_id,product_id,category,price,date,month,clicked,purchased,seasonal_multiplier,user_type
I0001479,U00603,F0457,fashion,196.27,2023-11-05,11,0,0,2.069,fashion_shopper
I0001480,U07028,F0036,fashion,44.39,2024-09-01,9,0,0,0.991,fashion_shopper
I0001481,U07150,E0209,electronics,465.17,2024-05-09,5,0,0,0.56,electronics_buyer
I0001482,U06896,F0309,fashion,156.12,2024-05-10,5,0,0,1.292,hybrid
I0001483,U08518,E0007,electronics,69.63,2023-07-29,7,0,0,0.595,electronics_buyer
I0001484,U05962,F0454,fashion,229.36,2024-09-10,9,0,0,0.981,fashion_shopper
I0001485,U07978,E0208,electronics,696.53,2023-12-02,12,1,0,2.669,electronics_buyer
I0001486,U02775,F0250,fashion,37.59,2023-04-22,4,0,0,0.839,fashion_shopper
I0001487,U03639,F0065,fashion,177.82,2023-04-29,4,0,0,0.872,fashion_shopper
I0001488,U08782,F0466,fashion,102.23,2024-03-12,3,0,0,0.838,fashion_shopper
I0001489,U01438,F0160,fashion,238.32,2024-04-23,4,0,0,0.8,fashion_shopper
I0001490,U00850,F0444,fashion,216.13,2024-11-15,11,0,0,2.067,fashion_shopper
I0001491,U00439,F0374,fashion,59.68,2023-06-16,6,1,0,2.445,fashion_shopper
I0001492,U07800,F0489,fashion,102.75,2023-09-27,9,1,0,0.88,fashion_shopper
I0001493,U06857,F0098,fashion,265.18,2023-12-08,12,1,0,1.629,fashion_shopper
I0001494,U06575,E0043,electronics,141.36,2024-05-03,5,0,0,0.527,electronics_buyer
I0001495,U09857,E0200,electronics,693.39,2023-11-27,11,0,0,2.604,electronics_buyer
I0001496,U02908,F0426,fashion,46.65,2024-08-16,8,0,0,1.824,fashion_shopper
I0001497,U05193,F0355,fashion,295.02,2024-08-05,8,1,1,1.27,hybrid
I0001498,U01257,E0174,electronics,608.34,2023-06-19,6,0,0,0.974,electronics_buyer
I0001499,U01544,E0022,electronics,1226.83,2023-08-01,8,0,0,0.957,hybrid
I0001500,U01905,F0093,fashion,97.71,2023-01-30,1,0,0,1.61,fashion_shopper
I0001501,U01815,F0157,fashion,249.75,2023-08-15,8,0,0,1.043,hybrid
I0001502,U02276,E0237,electronics,967.71,2024-01-21,1,0,0,0.768,electronics_buyer
I0001503,U01450,E0021,electronics,126.29,2023-10-03,10,0,0,0.579,electronics_buyer
I0001504,U03544,F0365,fashion,279.16,2024-02-28,2,0,0,1.305,hybrid
I0001505,U04906,F0020,fashion,58.14,2024-04-08,4,1,0,1.112,hybrid
I0001506,U03634,F0373,fashion,15.97,2024-10-30,10,0,0,0.72,fashion_shopper
I0001507,U05848,F0354,fashion,199.98,2023-04-11,4,0,0,0.839,fashion_shopper
I0001508,U08365,E0013,electronics,310.0,2024-10-15,10,0,0,0.963,electronics_buyer
I0001509,U09290,E0171,electronics,427.36,2024-03-08,3,0,0,0.59,electronics_buyer
I0001510,U01122,F0131,fashion,121.34,2024-09-20,9,0,0,1.231,hybrid
I0001511,U07284,F0193,fashion,56.12,2023-11-30,11,0,0,1.627,fashion_shopper
I0001512,U05352,F0312,fashion,252.71,2024-07-21,7,1,0,2.252,fashion_shopper
I0001513,U02176,F0067,fashion,64.85,2024-03-16,3,0,0,1.072,fashion_shopper
I0001514,U04837,F0202,fashion,253.84,2023-05-02,5,0,0,1.024,fashion_shopper
I0001515,U06333,E0135,electronics,1253.02,2023-02-24,2,0,0,0.562,electronics_buyer
I0001516,U06311,E0079,electronics,1221.57,2023-04-05,4,1,0,0.832,electronics_buyer
I0001517,U09884,F0373,fashion,15.97,2023-05-14,5,0,0,1.079,fashion_shopper
I0001518,U00290,F0298,fashion,256.8,2023-11-20,11,0,0,1.979,fashion_shopper
I0001519,U07508,E0145,electronics,1219.12,2023-07-23,7,0,0,0.565,electronics_buyer
I0001520,U01418,E0298,electronics,289.09,2023-05-05,5,0,0,0.545,electronics_buyer
I0001521,U05593,F0297,fashion,89.05,2024-01-02,1,1,0,1.374,hybrid
I0001522,U05310,F0121,fashion,76.66,2024-03-11,3,0,0,0.937,fashion_shopper
I0001523,U01988,F0379,fashion,242.8,2023-03-04,3,0,0,1.027,fashion_shopper
I0001524,U08759,E0096,electronics,212.32,2024-07-02,7,0,0,0.907,electronics_buyer
I0001525,U05638,F0315,fashion,66.7,2023-04-19,4,0,0,0.858,fashion_shopper
I0001526,U05170,F0189,fashion,83.44,2023-07-31,7,0,0,2.091,fashion_shopper
I0001527,U03038,F0315,fashion,66.7,2023-12-17,12,0,0,1.716,fashion_shopper
I0001528,U02303,F0264,fashion,87.14,2023-08-03,8,0,0,1.9,fashion_shopper
I0001529,U00308,E0130,electronics,562.82,2023-02-14,2,0,0,0.969,electronics_buyer
I0001530,U02138,F0129,fashion,172.52,2023-01-12,1,0,0,1.765,fashion_shopper
I0001531,U02196,E0224,electronics,569.17,2024-05-12,5,0,0,0.892,electronics_buyer
I0001532,U00461,E0227,electronics,104.47,2024-08-21,8,0,0,1.945,electronics_buyer
I0001533,U03820,F0364,fashion,93.22,2024-12-23,12,0,0,1.672,fashion_shopper
I0001534,U07959,F0092,fashion,292.06,2024-09-25,9,0,0,0.8,fashion_shopper
I0001535,U04732,E0213,electronics,1431.07,2024-11-14,11,1,0,2.642,electronics_buyer
I0001536,U00645,E0001,electronics,348.58,2023-05-30,5,1,0,1.364,hybrid
I0001537,U06014,E0132,electronics,548.89,2023-05-29,5,0,0,0.751,electronics_buyer
I0001538,U09588,F0426,fashion,46.65,2024-05-09,5,0,0,0.848,fashion_shopper
I0001539,U03268,E0189,electronics,271.97,2024-04-03,4,0,0,0.792,electronics_buyer
I0001540,U07915,F0488,fashion,93.61,2024-04-28,4,0,0,0.849,fashion_shopper
I0001541,U09762,E0063,electronics,584.79,2024-05-14,5,0,0,0.813,hybrid
I0001542,U00815,E0107,electronics,1243.76,2024-02-25,2,0,0,0.717,electronics_buyer
I0001543,U01905,F0455,fashion,221.12,2023-11-28,11,0,0,2.084,fashion_shopper
I0001544,U08040,F0088,fashion,145.97,2024-08-30,8,0,0,1.421,hybrid
I0001545,U04898,F0093,fashion,97.71,2024-12-12,12,1,0,2.167,fashion_shopper
I0001546,U03204,E0111,electronics,404.56,2024-01-15,1,0,0,0.799,electronics_buyer
I0001547,U01129,F0178,fashion,287.18,2024-03-19,3,0,0,0.884,fashion_shopper
I0001548,U01797,F0454,fashion,229.36,2023-09-22,9,0,0,0.835,fashion_shopper
I0001549,U03414,E0266,electronics,1151.19,2024-06-14,6,0,0,0.866,electronics_buyer
I0001550,U02484,E0146,electronics,426.76,2023-02-13,2,0,0,0.523,electronics_buyer
I0001551,U06223,F0483,fashion,77.65,2024-08-13,8,0,0,1.954,fashion_shopper
I0001552,U07723,E0005,electronics,298.85,2023-02-15,2,0,0,0.709,electronics_buyer
I0001553,U00688,E0205,electronics,406.28,2024-10-10,10,0,0,0.616,electronics_buyer
I0001554,U08767,F0319,fashion,114.19,2024-11-06,11,1,0,2.177,fashion_shopper
I0001555,U06431,E0002,electronics,929.42,2023-03-20,3,1,1,1.259,hybrid
I0001556,U06001,F0149,fashion,196.37,2023-05-07,5,0,0,1.054,fashion_shopper
I0001557,U07099,F0412,fashion,276.88,2024-03-30,3,0,0,0.971,hybrid
I0001558,U06421,E0013,electronics,310.0,2024-02-18,2,0,0,0.66,electronics_buyer
I0001559,U07038,E0233,electronics,1493.98,2023-06-24,6,0,0,0.62,electronics_buyer
I0001560,U02839,F0058,fashion,36.81,2024-08-17,8,0,0,2.068,fashion_shopper
I0001561,U03074,E0149,electronics,785.63,2023-04-30,4,0,0,0.551,electronics_buyer
I0001562,U02525,F0176,fashion,152.65,2023-02-18,2,1,0,0.603,fashion_shopper
I0001563,U02017,E0162,electronics,697.07,2023-01-31,1,0,0,1.316,hybrid
I0001564,U03378,F0076,fashion,114.34,2023-11-01,11,0,0,1.735,fashion_shopper
I0001565,U09243,E0244,electronics,292.79,2024-06-06,6,0,0,0.536,electronics_buyer
I0001566,U08278,F0071,fashion,242.48,2023-09-22,9,0,0,0.846,fashion_shopper
I0001567,U03097,F0119,fashion,246.65,2024-01-14,1,1,0,1.726,fashion_shopper
I0001568,U07524,F0152,fashion,199.82,2023-05-04,5,0,0,0.891,fashion_shopper
I0001569,U06448,F0245,fashion,287.2,2023-09-17,9,0,0,0.999,fashion_shopper
I0001570,U01277,E0090,electronics,54.85,2024-08-17,8,0,0,1.427,hybrid
I0001571,U06766,E0277,electronics,347.47,2024-07-18,7,0,0,0.882,hybrid
I0001572,U08711,F0380,fashion,262.1,2023-03-30,3,0,0,0.933,fashion_shopper
I0001573,U06070,E0184,electronics,100.48,2023-11-12,11,0,0,0.885,hybrid
I0001574,U06996,E0280,electronics,506.0,2023-09-08,9,0,0,1.921,electronics_buyer
I0001575,U07353,E0162,electronics,697.07,2024-06-18,6,0,0,0.579,electronics_buyer
I0001576,U08578,F0205,fashion,190.38,2024-02-05,2,0,0,0.71,fashion_shopper
I0001577,U07667,E0080,electronics,1463.21,2023-06-12,6,1,0,0.875,electronics_buyer
I0001578,U00013,F0135,fashion,70.83,2024-08-08,8,0,0,1.814,fashion_shopper
I0001579,U07397,E0219,electronics,901.51,2024-11-24,11,0,0,0.91,hybrid
I0001580,U04186,F0047,fashion,138.71,2024-11-28,11,0,0,1.716,fashion_shopper
I0001581,U03475,F0352,fashion,289.51,2023-01-01,1,0,0,1.475,hybrid
I0001582,U00003,E0184,electronics,100.48,2024-01-02,1,0,0,0.661,electronics_buyer
I0001583,U03290,F0130,fashion,219.08,2024-07-30,7,1,0,2.35,fashion_shopper
I0001584,U07930,E0174,electronics,608.34,2024-09-17,9,1,0,1.02,hybrid
I0001585,U09794,E0164,electronics,795.28,2024-07-05,7,0,0,0.99,electronics_buyer
I0001586,U04826,E0070,electronics,796.27,2023-12-19,12,0,0,2.028,electronics_buyer
I0001587,U07540,F0189,fashion,83.44,2023-07-12,7,1,0,1.805,fashion_shopper
I0001588,U06160,F0489,fashion,102.75,2024-07-30,7,0,0,1.86,fashion_shopper
I0001589,U03973,E0219,electronics,901.51,2023-09-29,9,0,0,1.946,electronics_buyer
I0001590,U09834,F0470,fashion,273.76,2024-10-04,10,0,0,0.901,fashion_shopper
I0001591,U09681,F0495,fashion,201.63,2024-05-22,5,0,0,0.825,fashion_shopper
I0001592,U06587,F0186,fashion,176.44,2024-04-12,4,0,0,1.012,fashion_shopper
I0001593,U06377,E0014,electronics,447.98,2024-08-30,8,0,0,1.413,hybrid
I0001594,U03233,F0032,fashion,262.69,2024-12-23,12,0,0,1.78,fashion_shopper
I0001595,U09887,E0208,electronics,696.53,2024-12-30,12,0,0,1.244,hybrid
I0001596,U01386,E0238,electronics,547.67,2023-03-12,3,0,0,0.631,electronics_buyer
I0001597,U07543,F0336,fashion,230.58,2023-08-25,8,0,0,1.378,hybrid
I0001598,U04792,F0050,fashion,142.69,2024-11-28,11,0,0,1.934,fashion_shopper
I0001599,U01197,E0251,electronics,82.35,2024-07-09,7,1,1,1.217,hybrid
I0001600,U02285,F0435,fashion,160.89,2024-04-21,4,0,0,1.142,fashion_shopper
I0001601,U09179,F0144,fashion,267.98,2024-11-07,11,0,0,1.917,fashion_shopper
I0001602,U02959,F0278,fashion,81.62,2023-08-23,8,0,0,1.464,hybrid
I0001603,U01261,E0060,electronics,361.6,2023-07-28,7,0,0,0.503,electronics_buyer
I0001604,U09447,E0027,electronics,1021.55,2024-10-08,10,0,0,0.897,electronics_buyer
I0001605,U08779,F0185,fashion,228.54,2023-08-29,8,1,0,2.084,fashion_shopper
I0001606,U01540,E0216,electronics,768.91,2024-04-27,4,0,0,0.805,electronics_buyer
I0001607,U07897,E0071,electronics,1224.76,2023-06-26,6,0,0,0.841,electronics_buyer
I0001608,U08985,E0209,electronics,465.17,2023-04-14,4,0,0,0.959,electronics_buyer
I0001609,U05663,E0096,electronics,212.32,2024-05-07,5,0,0,0.586,electronics_buyer
I0001610,U06320,E0119,electronics,1221.86,2024-03-18,3,0,0,0.822,electronics_buyer
I0001611,U07667,E0184,electronics,100.48,2024-11-14,11,0,0,2.452,electronics_buyer
I0001612,U00118,E0259,electronics,118.52,2023-11-30,11,0,0,1.226,hybrid
I0001613,U01213,E0267,electronics,1369.66,2023-08-31,8,1,0,1.69,electronics_buyer
I0001614,U08805,F0069,fashion,114.2,2024-01-26,1,0,0,1.113,hybrid
I0001615,U04234,F0139,fashion,22.76,2023-11-05,11,0,0,1.777,fashion_shopper
I0001616,U07503,F0490,fashion,193.36,2023-10-04,10,0,0,0.966,fashion_shopper
I0001617,U03473,E0290,electronics,399.4,2023-06-09,6,0,0,0.627,electronics_buyer
I0001618,U01289,F0135,fashion,70.83,2023-09-21,9,0,0,0.677,fashion_shopper
I0001619,U02380,F0146,fashion,23.08,2024-05-29,5,0,0,0.991,hybrid
I0001620,U00223,F0358,fashion,261.24,2024-05-11,5,1,0,1.157,fashion_shopper
I0001621,U05679,F0471,fashion,263.19,2023-08-07,8,0,0,2.316,fashion_shopper
I0001622,U02640,F0457,fashion,196.27,2023-08-19,8,0,0,2.239,fashion_shopper
I0001623,U09178,E0090,electronics,54.85,2024-03-10,3,0,0,0.665,electronics_buyer
I0001624,U01023,F0488,fashion,93.61,2024-01-30,1,1,0,1.373,hybrid
I0001625,U01543,F0450,fashion,134.03,2024-07-30,7,0,0,2.375,fashion_shopper
I0001626,U07004,F0395,fashion,108.64,2023-04-18,4,1,0,1.077,fashion_shopper
I0001627,U09464,F0063,fashion,218.15,2024-07-25,7,0,0,1.102,hybrid
I0001628,U01779,F0180,fashion,123.45,2023-01-17,1,0,0,1.126,hybrid
I0001629,U01700,E0117,electronics,991.03,2023-09-05,9,0,0,0.984,hybrid
I0001630,U07999,F0351,fashion,145.93,2024-03-21,3,0,0,0.98,fashion_shopper
I0001631,U03983,F0092,fashion,292.06,2024-04-28,4,0,0,0.928,fashion_shopper
I0001632,U09215,F0087,fashion,257.32,2023-01-20,1,0,0,1.768,fashion_shopper
I0001633,U07385,F0303,fashion,184.23,2024-04-15,4,0,0,1.135,fashion_shopper
I0001634,U07594,F0048,fashion,205.37,2024-07-01,7,0,0,2.494,fashion_shopper
I0001635,U06158,F0107,fashion,124.08,2023-07-09,7,1,0,2.242,fashion_shopper
I0001636,U03839,E0196,electronics,1001.18,2023-05-20,5,0,0,0.835,electronics_buyer
I0001637,U00825,E0202,electronics,147.2,2024-07-05,7,0,0,1.321,hybrid
I0001638,U02736,E0296,electronics,531.9,2023-10-11,10,0,0,0.905,hybrid
I0001639,U03406,F0399,fashion,82.21,2024-03-16,3,0,0,0.904,hybrid
I0001640,U02774,E0136,electronics,67.68,2023-09-13,9,0,0,1.585,electronics_buyer
I0001641,U04632,F0112,fashion,224.98,2023-10-11,10,0,0,1.212,hybrid
I0001642,U08683,E0251,electronics,82.35,2023-01-19,1,0,0,0.738,electronics_buyer
I0001643,U08783,E0010,electronics,895.95,2023-12-13,12,0,0,2.376,electronics_buyer
I0001644,U02734,F0039,fashion,206.09,2024-10-11,10,1,0,0.884,hybrid
I0001645,U06887,F0130,fashion,219.08,2024-08-24,8,0,0,1.843,fashion_shopper
I0001646,U01492,F0342,fashion,193.1,2024-09-02,9,0,0,0.641,fashion_shopper
I0001647,U09139,E0157,electronics,1141.14,2024-01-23,1,0,0,0.592,electronics_buyer
I0001648,U09767,E0167,electronics,131.76,2023-11-24,11,1,1,2.593,electronics_buyer
I0001649,U00682,F0241,fashion,117.91,2024-01-01,1,0,0,1.95,fashion_shopper
I0001650,U08820,F0353,fashion,76.01,2024-11-11,11,0,0,1.685,fashion_shopper
I0001651,U04482,E0230,electronics,76.28,2023-10-18,10,0,0,0.808,electronics_buyer
I0001652,U04747,F0010,fashion,44.28,2024-01-26,1,0,0,2.145,fashion_shopper
I0001653,U02240,E0089,electronics,51.12,2023-07-01,7,0,0,0.984,electronics_buyer
I0001654,U00100,F0182,fashion,289.49,2023-11-19,11,0,0,2.082,fashion_shopper
I0001655,U01093,E0279,electronics,1495.87,2023-08-11,8,0,0,1.568,electronics_buyer
I0001656,U03772,F0142,fashion,61.1,2023-12-04,12,0,0,1.636,fashion_shopper
I0001657,U08624,F0132,fashion,99.18,2024-11-12,11,0,0,1.602,fashion_shopper
I0001658,U05334,F0290,fashion,183.54,2024-03-20,3,0,0,1.03,hybrid
I0001659,U00536,E0157,electronics,1141.14,2023-08-26,8,1,1,1.267,hybrid
I0001660,U00600,F0352,fashion,289.51,2024-01-28,1,1,1,2.072,fashion_shopper
I0001661,U09858,F0182,fashion,289.49,2024-06-16,6,0,0,1.801,fashion_shopper
I0001662,U02755,F0460,fashion,30.71,2024-01-22,1,0,0,2.017,fashion_shopper
I0001663,U08510,F0334,fashion,129.2,2024-04-29,4,0,0,0.874,fashion_shopper
I0001664,U07516,F0293,fashion,117.51,2023-06-01,6,1,0,2.32,fashion_shopper
I0001665,U04941,F0143,fashion,230.98,2024-11-25,11,0,0,2.042,fashion_shopper
I0001666,U07508,E0109,electronics,260.59,2024-05-24,5,0,0,0.982,electronics_buyer
I0001667,U01527,F0487,fashion,68.81,2023-05-22,5,0,0,0.912,fashion_shopper
I0001668,U08262,E0081,electronics,1371.72,2024-12-15,12,1,1,2.041,electronics_buyer
I0001669,U05248,E0009,electronics,103.63,2024-08-24,8,0,0,1.943,electronics_buyer
I0001670,U00443,F0279,fashion,158.57,2024-12-24,12,1,0,1.772,fashion_shopper
I0001671,U08578,F0190,fashion,26.02,2024-06-20,6,0,0,2.485,fashion_shopper
I0001672,U05674,F0360,fashion,43.08,2023-06-23,6,0,0,1.139,hybrid
I0001673,U05195,E0163,electronics,239.11,2024-09-19,9,1,0,1.805,electronics_buyer
I0001674,U01869,E0288,electronics,148.34,2024-10-16,10,0,0,0.906,electronics_buyer
I0001675,U04648,E0104,electronics,376.88,2024-08-12,8,0,0,0.87,hybrid
I0001676,U00279,E0249,electronics,1151.2,2024-07-22,7,0,0,0.82,electronics_buyer
I0001677,U00770,F0165,fashion,243.83,2024-12-30,12,0,0,1.942,fashion_shopper
I0001678,U05562,F0172,fashion,176.52,2023-03-05,3,0,0,0.887,fashion_shopper
I0001679,U00953,E0116,electronics,1417.61,2023-05-10,5,0,0,1.205,hybrid
I0001680,U01559,F0032,fashion,262.69,2024-09-19,9,0,0,1.111,hybrid
I0001681,U03446,F0308,fashion,29.06,2024-03-17,3,1,0,1.103,hybrid
I0001682,U06982,F0079,fashion,108.52,2024-02-13,2,0,0,1.153,hybrid
I0001683,U02440,E0118,electronics,221.78,2024-12-11,12,1,1,2.781,electronics_buyer
I0001684,U00108,F0198,fashion,293.68,2023-06-24,6,0,0,1.83,fashion_shopper
I0001685,U04454,F0214,fashion,201.53,2024-04-23,4,0,0,1.335,hybrid
I0001686,U09147,F0181,fashion,161.65,2023-12-02,12,0,0,1.632,fashion_shopper
I0001687,U07078,E0261,electronics,1010.28,2023-05-13,5,0,0,0.804,electronics_buyer
I0001688,U03360,E0081,electronics,1371.72,2024-05-22,5,0,0,0.81,electronics_buyer
I0001689,U03489,F0140,fashion,291.62,2024-06-20,6,1,0,2.053,fashion_shopper
I0001690,U00317,F0147,fashion,119.07,2024-12-17,12,1,0,1.854,fashion_shopper
I0001691,U00340,E0162,electronics,697.07,2024-04-30,4,0,0,0.923,electronics_buyer
I0001692,U04444,F0444,fashion,216.13,2023-01-27,1,0,0,1.833,fashion_shopper
I0001693,U02074,F0083,fashion,257.15,2024-06-19,6,0,0,1.2,hybrid
I0001694,U08829,F0282,fashion,235.95,2024-11-14,11,0,0,2.169,fashion_shopper
I0001695,U05678,E0223,electronics,623.12,2023-04-26,4,0,0,0.992,electronics_buyer
I0001696,U05484,E0104,electronics,376.88,2024-03-18,3,0,0,0.554,electronics_buyer
I0001697,U06979,F0082,fashion,251.11,2024-01-23,1,0,0,1.846,fashion_shopper
I0001698,U02366,F0294,fashion,253.95,2023-02-14,2,0,0,0.648,fashion_shopper
I0001699,U01565,F0304,fashion,173.6,2023-04-23,4,0,0,1.108,fashion_shopper
I0001700,U08984,F0080,fashion,53.77,2024-10-24,10,0,0,0.862,fashion_shopper
I0001701,U03704,F0240,fashion,148.96,2023-08-19,8,0,0,0.843,hybrid
I0001702,U08546,F0480,fashion,102.1,2023-06-21,6,0,0,1.459,hybrid
I0001703,U04201,F0245,fashion,287.2,2023-03-16,3,0,0,0.959,fashion_shopper
I0001704,U08756,F0285,fashion,249.9,2023-05-23,5,0,0,0.987,fashion_shopper
I0001705,U03453,F0312,fashion,252.71,2023-01-14,1,0,0,1.952,fashion_shopper
I0001706,U09494,E0186,electronics,636.64,2024-04-03,4,0,0,0.797,electronics_buyer
I0001707,U09942,F0443,fashion,120.96,2024-01-19,1,0,0,1.71,fashion_shopper
I0001708,U02590,F0376,fashion,126.13,2024-09-14,9,0,0,1.416,hybrid
I0001709,U07617,E0299,electronics,434.38,2024-11-07,11,1,0,2.381,electronics_buyer
I0001710,U00257,E0003,electronics,238.25,2023-05-30,5,0,0,0.974,electronics_buyer
I0001711,U09787,F0031,fashion,112.96,2023-05-18,5,0,0,0.882,fashion_shopper
I0001712,U06221,E0187,electronics,1366.45,2024-02-25,2,0,0,0.975,electronics_buyer
I0001713,U01046,F0499,fashion,289.58,2023-04-21,4,0,0,0.858,fashion_shopper
I0001714,U06646,E0061,electronics,324.56,2023-05-10,5,1,0,0.942,hybrid
I0001715,U02232,F0493,fashion,101.89,2024-01-17,1,0,0,1.33,hybrid
I0001716,U04077,F0226,fashion,297.2,2024-07-13,7,0,0,1.902,fashion_shopper
I0001717,U09832,F0351,fashion,145.93,2023-09-22,9,0,0,0.821,fashion_shopper
I0001718,U09903,E0083,electronics,1391.56,2024-05-07,5,0,0,0.864,electronics_buyer
I0001719,U00048,E0270,electronics,731.41,2023-05-06,5,0,0,0.902,electronics_buyer
I0001720,U08359,F0185,fashion,228.54,2023-05-10,5,0,0,0.821,fashion_shopper
I0001721,U01853,F0071,fashion,242.48,2024-10-05,10,1,0,0.826,hybrid
I0001722,U03741,E0079,electronics,1221.57,2024-05-10,5,1,0,1.383,hybrid
I0001723,U02068,F0081,fashion,152.27,2023-10-13,10,0,0,0.742,fashion_shopper
I0001724,U08583,F0448,fashion,187.46,2023-06-21,6,0,0,2.452,fashion_shopper
I0001725,U07457,F0151,fashion,116.39,2023-12-06,12,1,0,2.164,fashion_shopper
I0001726,U05823,E0122,electronics,232.01,2023-06-11,6,0,0,0.962,electronics_buyer
I0001727,U09641,E0270,electronics,731.41,2024-03-25,3,1,0,0.777,electronics_buyer
I0001728,U00228,F0488,fashion,93.61,2024-03-10,3,0,0,0.985,hybrid
I0001729,U03252,E0248,electronics,596.2,2023-10-02,10,0,0,0.674,electronics_buyer
I0001730,U00351,E0241,electronics,1075.96,2024-12-13,12,0,0,1.216,hybrid
I0001731,U02272,E0112,electronics,97.23,2024-11-30,11,0,0,2.755,electronics_buyer
I0001732,U04037,E0185,electronics,949.65,2024-09-27,9,0,0,1.542,electronics_buyer
I0001733,U08425,F0231,fashion,185.5,2023-08-14,8,1,1,2.314,fashion_shopper
I0001734,U08457,F0037,fashion,277.79,2024-05-17,5,1,0,1.08,fashion_shopper
I0001735,U00857,E0232,electronics,1051.92,2024-09-10,9,0,0,1.562,electronics_buyer
I0001736,U08690,F0122,fashion,244.48,2023-12-03,12,1,1,1.77,fashion_shopper
I0001737,U09068,F0177,fashion,158.39,2023-11-25,11,1,0,1.891,fashion_shopper
I0001738,U04194,E0118,electronics,221.78,2024-12-14,12,0,0,2.198,electronics_buyer
I0001739,U09836,E0132,electronics,548.89,2024-05-24,5,1,0,1.39,hybrid
I0001740,U02392,F0442,fashion,55.78,2023-01-20,1,1,0,1.999,fashion_shopper
I0001741,U03324,E0238,electronics,547.67,2024-07-10,7,0,0,0.909,electronics_buyer
I0001742,U06261,E0068,electronics,1268.41,2023-03-29,3,0,0,1.309,hybrid
I0001743,U04951,F0167,fashion,49.21,2024-01-27,1,1,0,2.107,fashion_shopper
I0001744,U01432,E0130,electronics,562.82,2024-08-02,8,0,0,1.859,electronics_buyer
I0001745,U00480,E0270,electronics,731.41,2023-12-16,12,0,0,2.027,electronics_buyer
I0001746,U08191,F0059,fashion,226.59,2023-10-08,10,0,0,0.786,fashion_shopper
I0001747,U02970,F0041,fashion,19.56,2024-08-28,8,0,0,2.453,fashion_shopper
I0001748,U01665,F0002,fashion,91.22,2023-06-17,6,1,0,0.985,hybrid
I0001749,U00328,F0144,fashion,267.98,2024-01-26,1,0,0,2.185,fashion_shopper
I0001750,U03254,F0443,fashion,120.96,2023-03-07,3,0,0,0.878,fashion_shopper
I0001751,U08608,E0147,electronics,1063.92,2024-01-21,1,0,0,0.716,electronics_buyer
I0001752,U07250,F0290,fashion,183.54,2023-11-26,11,0,0,1.468,hybrid
I0001753,U02301,E0018,electronics,219.01,2024-08-01,8,0,0,1.7,electronics_buyer
I0001754,U00944,F0216,fashion,199.36,2024-09-24,9,1,0,0.614,fashion_shopper
I0001755,U02052,F0262,fashion,264.63,2024-05-29,5,0,0,0.924,fashion_shopper
I0001756,U09171,F0244,fashion,281.01,2023-02-28,2,0,0,1.2,hybrid
I0001757,U07703,F0411,fashion,266.17,2024-11-13,11,0,0,1.883,fashion_shopper
I0001758,U09848,E0285,electronics,1289.94,2024-01-07,1,0,0,0.71,electronics_buyer
I0001759,U01451,E0284,electronics,296.71,2023-10-01,10,0,0,0.819,electronics_buyer
I0001760,U07918,F0133,fashion,260.76,2024-02-01,2,0,0,0.989,fashion_shopper
I0001761,U04003,F0376,fashion,126.13,2024-02-03,2,0,0,0.933,fashion_shopper
